met_day,prcp_mean,prcp_max,prcp_min,prcp_std,n_stations,year,significant_rain,days_since_rain,rain_category
2017-01-11,0.0,0.0,0.0,0.0,14,2017,False,1.0,0-2 days
2017-01-12,0.007,0.1,0.0,0.027,14,2017,False,2.0,0-2 days
2017-01-13,18.536,22.5,14.4,2.43,14,2017,True,0.0,0-2 days
2017-01-14,0.343,0.9,0.0,0.253,14,2017,False,1.0,0-2 days
2017-01-15,3.029,4.5,1.8,0.804,14,2017,True,0.0,0-2 days
2017-01-16,6.286,8.2,4.8,0.977,14,2017,True,0.0,0-2 days
2017-01-17,1.921,4.3,0.6,0.995,14,2017,True,0.0,0-2 days
2017-01-18,0.014,0.2,0.0,0.053,14,2017,False,1.0,0-2 days
2017-01-19,0.029,0.2,0.0,0.073,14,2017,False,2.0,0-2 days
2017-01-20,0.021,0.2,0.0,0.058,14,2017,False,3.0,3-7 days
2017-01-21,0.036,0.2,0.0,0.074,14,2017,False,4.0,3-7 days
2017-01-22,0.029,0.2,0.0,0.073,14,2017,False,5.0,3-7 days
2017-01-23,0.021,0.2,0.0,0.058,14,2017,False,6.0,3-7 days
2017-01-24,0.057,0.2,0.0,0.094,14,2017,False,7.0,3-7 days
2017-01-25,0.05,0.2,0.0,0.085,14,2017,False,8.0,8-14 days
2017-01-26,0.064,0.2,0.0,0.084,14,2017,False,9.0,8-14 days
2017-01-27,0.036,0.2,0.0,0.074,14,2017,False,10.0,8-14 days
2017-01-28,0.257,1.2,0.0,0.303,14,2017,False,11.0,8-14 days
2017-01-29,1.014,3.8,0.0,1.276,14,2017,True,0.0,0-2 days
2017-01-30,11.671,19.4,9.0,2.938,14,2017,True,0.0,0-2 days
2017-01-31,0.693,1.2,0.2,0.308,14,2017,False,1.0,0-2 days
2017-02-01,5.229,9.5,2.8,2.167,14,2017,True,0.0,0-2 days
2017-02-02,1.74,3.6,0.6,1.025,15,2017,True,0.0,0-2 days
2017-02-03,1.66,3.5,0.2,1.113,15,2017,True,0.0,0-2 days
2017-02-04,2.993,6.7,1.4,1.269,15,2017,True,0.0,0-2 days
2017-02-05,1.033,3.5,0.0,0.889,15,2017,True,0.0,0-2 days
2017-02-06,0.007,0.1,0.0,0.026,15,2017,False,1.0,0-2 days
2017-02-07,6.893,10.8,5.6,1.266,15,2017,True,0.0,0-2 days
2017-02-08,0.0,0.0,0.0,0.0,15,2017,False,1.0,0-2 days
2017-02-09,0.0,0.0,0.0,0.0,15,2017,False,2.0,0-2 days
2017-02-10,0.813,2.2,0.0,0.669,15,2017,False,3.0,3-7 days
2017-02-11,1.347,2.2,0.6,0.503,15,2017,True,0.0,0-2 days
2017-02-12,1.607,3.6,0.8,0.876,15,2017,True,0.0,0-2 days
2017-02-13,0.04,0.2,0.0,0.083,15,2017,False,1.0,0-2 days
2017-02-14,0.0,0.0,0.0,0.0,15,2017,False,2.0,0-2 days
2017-02-15,0.06,0.6,0.0,0.159,15,2017,False,3.0,3-7 days
2017-02-16,1.56,3.2,0.7,0.704,15,2017,True,0.0,0-2 days
2017-02-17,0.107,0.5,0.0,0.158,15,2017,False,1.0,0-2 days
2017-02-18,0.0,0.0,0.0,0.0,15,2017,False,2.0,0-2 days
2017-02-19,0.0,0.0,0.0,0.0,15,2017,False,3.0,3-7 days
2017-02-20,0.0,0.0,0.0,0.0,15,2017,False,4.0,3-7 days
2017-02-21,1.013,3.4,0.0,1.008,15,2017,True,0.0,0-2 days
2017-02-22,0.007,0.1,0.0,0.026,15,2017,False,1.0,0-2 days
2017-02-23,2.08,4.6,0.6,1.207,15,2017,True,0.0,0-2 days
2017-02-24,0.067,0.7,0.0,0.18,15,2017,False,1.0,0-2 days
2017-02-25,0.033,0.2,0.0,0.072,15,2017,False,2.0,0-2 days
2017-02-26,1.32,2.6,0.1,0.648,15,2017,True,0.0,0-2 days
2017-02-27,8.973,14.9,4.0,2.701,15,2017,True,0.0,0-2 days
2017-02-28,4.56,6.3,2.8,0.946,15,2017,True,0.0,0-2 days
2017-03-01,1.307,2.4,0.6,0.584,15,2017,True,0.0,0-2 days
2017-03-02,0.275,0.8,0.0,0.259,16,2017,False,1.0,0-2 days
2017-03-03,0.569,1.4,0.1,0.386,16,2017,False,2.0,0-2 days
2017-03-04,1.8,4.8,0.2,1.386,16,2017,True,0.0,0-2 days
2017-03-05,2.569,5.3,0.9,1.349,16,2017,True,0.0,0-2 days
2017-03-06,4.594,11.7,1.6,2.566,16,2017,True,0.0,0-2 days
2017-03-07,0.244,0.8,0.0,0.273,16,2017,False,1.0,0-2 days
2017-03-08,1.675,3.1,1.0,0.602,16,2017,True,0.0,0-2 days
2017-03-09,1.219,2.2,0.4,0.565,16,2017,True,0.0,0-2 days
2017-03-10,0.0,0.0,0.0,0.0,16,2017,False,1.0,0-2 days
2017-03-11,0.0,0.0,0.0,0.0,16,2017,False,2.0,0-2 days
2017-03-12,0.0,0.0,0.0,0.0,16,2017,False,3.0,3-7 days
2017-03-13,0.956,3.0,0.0,0.911,16,2017,False,4.0,3-7 days
2017-03-14,0.0,0.0,0.0,0.0,16,2017,False,5.0,3-7 days
2017-03-15,0.0,0.0,0.0,0.0,16,2017,False,6.0,3-7 days
2017-03-16,0.025,0.2,0.0,0.058,16,2017,False,7.0,3-7 days
2017-03-17,0.0,0.0,0.0,0.0,16,2017,False,8.0,8-14 days
2017-03-18,0.45,1.8,0.0,0.418,16,2017,False,9.0,8-14 days
2017-03-19,0.012,0.2,0.0,0.05,16,2017,False,10.0,8-14 days
2017-03-20,0.95,2.6,0.2,0.525,16,2017,False,11.0,8-14 days
2017-03-21,1.225,3.4,0.1,0.75,16,2017,True,0.0,0-2 days
2017-03-22,0.706,2.0,0.0,0.589,16,2017,False,1.0,0-2 days
2017-03-23,7.269,13.9,4.4,2.649,16,2017,True,0.0,0-2 days
2017-03-24,0.006,0.1,0.0,0.025,16,2017,False,1.0,0-2 days
2017-03-25,0.006,0.1,0.0,0.025,16,2017,False,2.0,0-2 days
2017-03-26,0.006,0.1,0.0,0.025,16,2017,False,3.0,3-7 days
2017-03-27,0.0,0.0,0.0,0.0,16,2017,False,4.0,3-7 days
2017-03-28,0.0,0.0,0.0,0.0,16,2017,False,5.0,3-7 days
2017-03-29,0.644,5.5,0.0,1.304,16,2017,False,6.0,3-7 days
2017-03-30,0.012,0.2,0.0,0.05,16,2017,False,7.0,3-7 days
2017-03-31,0.0,0.0,0.0,0.0,16,2017,False,8.0,8-14 days
2017-04-01,0.012,0.2,0.0,0.05,16,2017,False,9.0,8-14 days
2017-04-02,0.406,3.4,0.0,1.028,16,2017,False,10.0,8-14 days
2017-04-03,0.012,0.2,0.0,0.05,16,2017,False,11.0,8-14 days
2017-04-04,0.212,1.2,0.0,0.37,16,2017,False,12.0,8-14 days
2017-04-05,0.0,0.0,0.0,0.0,16,2017,False,13.0,8-14 days
2017-04-06,0.006,0.1,0.0,0.025,16,2017,False,14.0,8-14 days
2017-04-07,0.0,0.0,0.0,0.0,16,2017,False,15.0,15+ days
2017-04-08,0.0,0.0,0.0,0.0,16,2017,False,16.0,15+ days
2017-04-09,0.0,0.0,0.0,0.0,16,2017,False,17.0,15+ days
2017-04-10,0.0,0.0,0.0,0.0,16,2017,False,18.0,15+ days
2017-04-11,0.019,0.2,0.0,0.054,16,2017,False,19.0,15+ days
2017-04-12,0.006,0.1,0.0,0.025,16,2017,False,20.0,15+ days
2017-04-13,0.006,0.1,0.0,0.025,16,2017,False,21.0,15+ days
2017-04-14,0.012,0.1,0.0,0.034,16,2017,False,22.0,15+ days
2017-04-15,0.012,0.2,0.0,0.05,16,2017,False,23.0,15+ days
2017-04-16,0.012,0.2,0.0,0.05,16,2017,False,24.0,15+ days
2017-04-17,0.306,1.0,0.0,0.279,16,2017,False,25.0,15+ days
2017-04-18,0.006,0.1,0.0,0.025,16,2017,False,26.0,15+ days
2017-04-19,0.019,0.2,0.0,0.054,16,2017,False,27.0,15+ days
2017-04-20,0.0,0.0,0.0,0.0,16,2017,False,28.0,15+ days
2017-04-21,0.012,0.2,0.0,0.05,16,2017,False,29.0,15+ days
2017-04-22,0.006,0.1,0.0,0.025,16,2017,False,30.0,15+ days
2017-04-23,0.081,0.6,0.0,0.164,16,2017,False,31.0,15+ days
2017-04-24,0.012,0.2,0.0,0.05,16,2017,False,32.0,15+ days
2017-04-25,0.381,1.6,0.0,0.453,16,2017,False,33.0,15+ days
2017-04-26,0.062,0.6,0.0,0.159,16,2017,False,34.0,15+ days
2017-04-27,0.725,2.2,0.2,0.635,16,2017,False,35.0,15+ days
2017-04-28,1.169,5.6,0.0,1.254,16,2017,True,0.0,0-2 days
2017-04-29,0.044,0.2,0.0,0.081,16,2017,False,1.0,0-2 days
2017-04-30,0.006,0.1,0.0,0.025,16,2017,False,2.0,0-2 days
2017-05-01,1.644,3.2,0.7,0.781,16,2017,True,0.0,0-2 days
2017-05-02,1.313,2.6,0.2,0.801,15,2017,True,0.0,0-2 days
2017-05-03,0.147,0.6,0.0,0.177,15,2017,False,1.0,0-2 days
2017-05-04,0.26,0.8,0.0,0.272,15,2017,False,2.0,0-2 days
2017-05-05,0.0,0.0,0.0,0.0,15,2017,False,3.0,3-7 days
2017-05-06,0.013,0.2,0.0,0.052,15,2017,False,4.0,3-7 days
2017-05-07,0.0,0.0,0.0,0.0,15,2017,False,5.0,3-7 days
2017-05-08,0.0,0.0,0.0,0.0,15,2017,False,6.0,3-7 days
2017-05-09,0.0,0.0,0.0,0.0,15,2017,False,7.0,3-7 days
2017-05-10,0.007,0.1,0.0,0.026,15,2017,False,8.0,8-14 days
2017-05-11,0.0,0.0,0.0,0.0,15,2017,False,9.0,8-14 days
2017-05-12,1.98,2.6,1.5,0.317,15,2017,True,0.0,0-2 days
2017-05-13,0.66,2.0,0.0,0.545,15,2017,False,1.0,0-2 days
2017-05-14,0.993,3.0,0.0,0.742,15,2017,False,2.0,0-2 days
2017-05-15,0.86,3.0,0.3,0.721,15,2017,False,3.0,3-7 days
2017-05-16,0.76,2.4,0.0,0.577,15,2017,False,4.0,3-7 days
2017-05-17,17.247,25.2,12.7,3.216,15,2017,True,0.0,0-2 days
2017-05-18,13.14,17.4,10.2,2.199,15,2017,True,0.0,0-2 days
2017-05-19,13.187,22.0,9.0,3.346,15,2017,True,0.0,0-2 days
2017-05-20,0.74,4.0,0.0,1.005,15,2017,False,1.0,0-2 days
2017-05-21,0.64,2.0,0.0,0.714,15,2017,False,2.0,0-2 days
2017-05-22,0.0,0.0,0.0,0.0,15,2017,False,3.0,3-7 days
2017-05-23,0.0,0.0,0.0,0.0,15,2017,False,4.0,3-7 days
2017-05-24,0.0,0.0,0.0,0.0,15,2017,False,5.0,3-7 days
2017-05-25,0.0,0.0,0.0,0.0,15,2017,False,6.0,3-7 days
2017-05-26,0.0,0.0,0.0,0.0,15,2017,False,7.0,3-7 days
2017-05-27,0.193,1.3,0.0,0.394,15,2017,False,8.0,8-14 days
2017-05-28,0.0,0.0,0.0,0.0,15,2017,False,9.0,8-14 days
2017-05-29,12.213,15.0,8.0,2.076,15,2017,True,0.0,0-2 days
2017-05-30,0.027,0.2,0.0,0.059,15,2017,False,1.0,0-2 days
2017-05-31,0.0,0.0,0.0,0.0,15,2017,False,2.0,0-2 days
2017-06-01,0.0,0.0,0.0,0.0,15,2017,False,3.0,3-7 days
2017-06-02,0.0,0.0,0.0,0.0,15,2017,False,4.0,3-7 days
2017-06-03,6.38,17.0,0.9,4.876,15,2017,True,0.0,0-2 days
2017-06-04,0.047,0.4,0.0,0.113,15,2017,False,1.0,0-2 days
2017-06-05,0.0,0.0,0.0,0.0,15,2017,False,2.0,0-2 days
2017-06-06,16.907,22.2,10.0,4.285,15,2017,True,0.0,0-2 days
2017-06-07,4.22,8.0,1.8,2.251,15,2017,True,0.0,0-2 days
2017-06-08,0.6,1.6,0.0,0.499,15,2017,False,1.0,0-2 days
2017-06-09,1.373,2.8,0.3,0.667,15,2017,True,0.0,0-2 days
2017-06-10,0.913,2.8,0.0,1.089,15,2017,False,1.0,0-2 days
2017-06-11,0.007,0.1,0.0,0.026,15,2017,False,2.0,0-2 days
2017-06-12,0.013,0.1,0.0,0.035,15,2017,False,3.0,3-7 days
2017-06-13,0.0,0.0,0.0,0.0,15,2017,False,4.0,3-7 days
2017-06-14,0.0,0.0,0.0,0.0,15,2017,False,5.0,3-7 days
2017-06-15,0.0,0.0,0.0,0.0,15,2017,False,6.0,3-7 days
2017-06-16,0.0,0.0,0.0,0.0,15,2017,False,7.0,3-7 days
2017-06-17,0.0,0.0,0.0,0.0,15,2017,False,8.0,8-14 days
2017-06-18,0.013,0.2,0.0,0.052,15,2017,False,9.0,8-14 days
2017-06-19,0.013,0.2,0.0,0.052,15,2017,False,10.0,8-14 days
2017-06-20,0.007,0.1,0.0,0.026,15,2017,False,11.0,8-14 days
2017-06-21,0.0,0.0,0.0,0.0,15,2017,False,12.0,8-14 days
2017-06-22,0.0,0.0,0.0,0.0,15,2017,False,13.0,8-14 days
2017-06-23,0.013,0.2,0.0,0.052,15,2017,False,14.0,8-14 days
2017-06-24,0.007,0.1,0.0,0.026,15,2017,False,15.0,15+ days
2017-06-25,1.247,4.1,0.0,1.42,15,2017,True,0.0,0-2 days
2017-06-26,0.0,0.0,0.0,0.0,15,2017,False,1.0,0-2 days
2017-06-27,0.0,0.0,0.0,0.0,15,2017,False,2.0,0-2 days
2017-06-28,23.547,43.5,15.0,7.895,15,2017,True,0.0,0-2 days
2017-06-29,0.02,0.2,0.0,0.056,15,2017,False,1.0,0-2 days
2017-06-30,0.013,0.2,0.0,0.052,15,2017,False,2.0,0-2 days
2017-07-01,0.547,2.6,0.0,0.682,15,2017,False,3.0,3-7 days
2017-07-02,0.414,1.0,0.0,0.348,14,2017,False,4.0,3-7 days
2017-07-03,0.014,0.2,0.0,0.053,14,2017,False,5.0,3-7 days
2017-07-04,0.0,0.0,0.0,0.0,14,2017,False,6.0,3-7 days
2017-07-05,0.0,0.0,0.0,0.0,14,2017,False,7.0,3-7 days
2017-07-06,0.0,0.0,0.0,0.0,14,2017,False,8.0,8-14 days
2017-07-07,0.0,0.0,0.0,0.0,14,2017,False,9.0,8-14 days
2017-07-08,0.0,0.0,0.0,0.0,14,2017,False,10.0,8-14 days
2017-07-09,0.0,0.0,0.0,0.0,14,2017,False,11.0,8-14 days
2017-07-10,0.007,0.1,0.0,0.027,14,2017,False,12.0,8-14 days
2017-07-11,0.014,0.1,0.0,0.036,14,2017,False,13.0,8-14 days
2017-07-12,32.757,39.9,22.4,4.153,14,2017,True,0.0,0-2 days
2017-07-13,0.014,0.2,0.0,0.053,14,2017,False,1.0,0-2 days
2017-07-14,0.079,0.9,0.0,0.242,14,2017,False,2.0,0-2 days
2017-07-15,0.007,0.1,0.0,0.027,14,2017,False,3.0,3-7 days
2017-07-16,0.043,0.4,0.0,0.116,14,2017,False,4.0,3-7 days
2017-07-17,0.129,1.0,0.0,0.264,14,2017,False,5.0,3-7 days
2017-07-18,0.029,0.4,0.0,0.107,14,2017,False,6.0,3-7 days
2017-07-19,5.021,16.0,2.6,3.557,14,2017,True,0.0,0-2 days
2017-07-20,1.336,3.1,0.4,0.935,14,2017,True,0.0,0-2 days
2017-07-21,0.171,0.9,0.0,0.255,14,2017,False,1.0,0-2 days
2017-07-22,12.257,23.6,4.4,5.669,14,2017,True,0.0,0-2 days
2017-07-23,7.907,13.3,4.5,2.869,14,2017,True,0.0,0-2 days
2017-07-24,2.993,14.0,0.6,3.814,14,2017,True,0.0,0-2 days
2017-07-25,0.071,0.6,0.0,0.186,14,2017,False,1.0,0-2 days
2017-07-26,0.107,0.4,0.0,0.169,14,2017,False,2.0,0-2 days
2017-07-27,0.793,2.6,0.4,0.626,14,2017,False,3.0,3-7 days
2017-07-28,3.064,6.6,0.5,2.08,14,2017,True,0.0,0-2 days
2017-07-29,0.5,1.8,0.0,0.641,14,2017,False,1.0,0-2 days
2017-07-30,16.171,21.3,8.4,4.238,14,2017,True,0.0,0-2 days
2017-07-31,0.036,0.2,0.0,0.074,14,2017,False,1.0,0-2 days
2017-08-01,0.021,0.3,0.0,0.08,14,2017,False,2.0,0-2 days
2017-08-02,0.1,0.6,0.0,0.21,15,2017,False,3.0,3-7 days
2017-08-03,9.16,14.4,7.0,2.009,15,2017,True,0.0,0-2 days
2017-08-04,0.013,0.1,0.0,0.035,15,2017,False,1.0,0-2 days
2017-08-05,0.187,0.6,0.0,0.181,15,2017,False,2.0,0-2 days
2017-08-06,1.773,5.4,0.2,1.253,15,2017,True,0.0,0-2 days
2017-08-07,0.0,0.0,0.0,0.0,15,2017,False,1.0,0-2 days
2017-08-08,0.18,1.4,0.0,0.375,15,2017,False,2.0,0-2 days
2017-08-09,1.6,4.8,0.0,1.507,15,2017,True,0.0,0-2 days
2017-08-10,33.247,48.5,16.4,9.016,15,2017,True,0.0,0-2 days
2017-08-11,0.06,0.5,0.0,0.14,15,2017,False,1.0,0-2 days
2017-08-12,0.053,0.2,0.0,0.083,15,2017,False,2.0,0-2 days
2017-08-13,0.0,0.0,0.0,0.0,15,2017,False,3.0,3-7 days
2017-08-14,0.0,0.0,0.0,0.0,15,2017,False,4.0,3-7 days
2017-08-15,0.02,0.2,0.0,0.056,15,2017,False,5.0,3-7 days
2017-08-16,0.0,0.0,0.0,0.0,15,2017,False,6.0,3-7 days
2017-08-17,3.88,6.8,2.0,1.137,15,2017,True,0.0,0-2 days
2017-08-18,1.713,5.2,0.0,1.713,15,2017,True,0.0,0-2 days
2017-08-19,4.027,8.0,0.2,2.438,15,2017,True,0.0,0-2 days
2017-08-20,0.007,0.1,0.0,0.026,15,2017,False,1.0,0-2 days
2017-08-21,4.587,6.2,3.4,0.854,15,2017,True,0.0,0-2 days
2017-08-22,0.027,0.2,0.0,0.07,15,2017,False,1.0,0-2 days
2017-08-23,0.62,2.4,0.0,0.601,15,2017,False,2.0,0-2 days
2017-08-24,0.0,0.0,0.0,0.0,15,2017,False,3.0,3-7 days
2017-08-25,0.007,0.1,0.0,0.026,15,2017,False,4.0,3-7 days
2017-08-26,0.0,0.0,0.0,0.0,15,2017,False,5.0,3-7 days
2017-08-27,0.0,0.0,0.0,0.0,15,2017,False,6.0,3-7 days
2017-08-28,0.0,0.0,0.0,0.0,15,2017,False,7.0,3-7 days
2017-08-29,0.02,0.2,0.0,0.056,15,2017,False,8.0,8-14 days
2017-08-30,1.067,2.5,0.0,0.651,15,2017,True,0.0,0-2 days
2017-08-31,5.513,7.1,3.0,1.19,15,2017,True,0.0,0-2 days
2017-09-01,2.16,11.0,0.3,2.569,15,2017,True,0.0,0-2 days
2017-09-02,0.029,0.2,0.0,0.073,14,2017,False,1.0,0-2 days
2017-09-03,0.0,0.0,0.0,0.0,14,2017,False,2.0,0-2 days
2017-09-04,3.343,10.3,0.8,2.493,14,2017,True,0.0,0-2 days
2017-09-05,0.136,0.6,0.0,0.198,14,2017,False,1.0,0-2 days
2017-09-06,0.743,2.1,0.0,0.654,14,2017,False,2.0,0-2 days
2017-09-07,0.014,0.1,0.0,0.036,14,2017,False,3.0,3-7 days
2017-09-08,1.071,3.2,0.0,0.976,14,2017,True,0.0,0-2 days
2017-09-09,2.464,6.0,1.2,1.265,14,2017,True,0.0,0-2 days
2017-09-10,2.264,8.2,0.0,2.683,14,2017,True,0.0,0-2 days
2017-09-11,1.407,4.2,0.2,1.414,14,2017,True,0.0,0-2 days
2017-09-12,2.9,11.6,0.6,2.77,14,2017,True,0.0,0-2 days
2017-09-13,2.936,4.8,1.8,1.1,14,2017,True,0.0,0-2 days
2017-09-14,1.121,3.8,0.0,1.16,14,2017,True,0.0,0-2 days
2017-09-15,0.021,0.2,0.0,0.058,14,2017,False,1.0,0-2 days
2017-09-16,0.664,3.2,0.0,0.845,14,2017,False,2.0,0-2 days
2017-09-17,1.85,4.6,0.0,1.911,14,2017,True,0.0,0-2 days
2017-09-18,0.521,1.4,0.0,0.449,14,2017,False,1.0,0-2 days
2017-09-19,5.914,8.6,3.2,2.006,14,2017,True,0.0,0-2 days
2017-09-20,0.0,0.0,0.0,0.0,14,2017,False,1.0,0-2 days
2017-09-21,0.0,0.0,0.0,0.0,14,2017,False,2.0,0-2 days
2017-09-22,1.007,3.4,0.4,0.923,14,2017,True,0.0,0-2 days
2017-09-23,0.014,0.2,0.0,0.053,14,2017,False,1.0,0-2 days
2017-09-24,0.0,0.0,0.0,0.0,14,2017,False,2.0,0-2 days
2017-09-25,3.393,6.0,1.1,1.23,14,2017,True,0.0,0-2 days
2017-09-26,0.057,0.2,0.0,0.085,14,2017,False,1.0,0-2 days
2017-09-27,0.0,0.0,0.0,0.0,14,2017,False,2.0,0-2 days
2017-09-28,11.664,17.5,8.2,3.01,14,2017,True,0.0,0-2 days
2017-09-29,3.114,5.4,1.6,1.13,14,2017,True,0.0,0-2 days
2017-09-30,0.721,2.3,0.3,0.503,14,2017,False,1.0,0-2 days
2017-10-01,1.921,3.6,0.7,0.923,14,2017,True,0.0,0-2 days
2017-10-02,0.229,2.3,0.0,0.603,14,2017,False,1.0,0-2 days
2017-10-03,0.0,0.0,0.0,0.0,14,2017,False,2.0,0-2 days
2017-10-04,0.0,0.0,0.0,0.0,14,2017,False,3.0,3-7 days
2017-10-05,0.407,1.0,0.0,0.276,14,2017,False,4.0,3-7 days
2017-10-06,0.014,0.2,0.0,0.053,14,2017,False,5.0,3-7 days
2017-10-07,0.0,0.0,0.0,0.0,14,2017,False,6.0,3-7 days
2017-10-08,0.507,0.8,0.0,0.292,14,2017,False,7.0,3-7 days
2017-10-09,0.0,0.0,0.0,0.0,14,2017,False,8.0,8-14 days
2017-10-10,0.064,0.2,0.0,0.084,14,2017,False,9.0,8-14 days
2017-10-11,0.164,0.6,0.0,0.217,14,2017,False,10.0,8-14 days
2017-10-12,1.329,3.2,0.3,0.963,14,2017,True,0.0,0-2 days
2017-10-13,0.036,0.2,0.0,0.063,14,2017,False,1.0,0-2 days
2017-10-14,0.0,0.0,0.0,0.0,14,2017,False,2.0,0-2 days
2017-10-15,0.036,0.3,0.0,0.084,14,2017,False,3.0,3-7 days
2017-10-16,0.05,0.6,0.0,0.161,14,2017,False,4.0,3-7 days
2017-10-17,0.007,0.1,0.0,0.027,14,2017,False,5.0,3-7 days
2017-10-18,0.621,1.8,0.2,0.393,14,2017,False,6.0,3-7 days
2017-10-19,2.15,4.9,1.0,1.139,14,2017,True,0.0,0-2 days
2017-10-20,4.35,6.6,1.8,1.813,14,2017,True,0.0,0-2 days
2017-10-21,2.864,6.5,1.2,1.62,14,2017,True,0.0,0-2 days
2017-10-22,0.857,2.8,0.0,0.819,14,2017,False,1.0,0-2 days
2017-10-23,0.014,0.2,0.0,0.053,14,2017,False,2.0,0-2 days
2017-10-24,0.043,0.2,0.0,0.085,14,2017,False,3.0,3-7 days
2017-10-25,0.136,0.8,0.0,0.253,14,2017,False,4.0,3-7 days
2017-10-26,0.014,0.1,0.0,0.036,14,2017,False,5.0,3-7 days
2017-10-27,1.136,2.6,0.0,0.94,14,2017,True,0.0,0-2 days
2017-10-28,0.057,0.2,0.0,0.085,14,2017,False,1.0,0-2 days
2017-10-29,0.486,1.4,0.0,0.56,14,2017,False,2.0,0-2 days
2017-10-30,0.014,0.2,0.0,0.053,14,2017,False,3.0,3-7 days
2017-10-31,0.0,0.0,0.0,0.0,14,2017,False,4.0,3-7 days
2017-11-01,0.014,0.2,0.0,0.053,14,2017,False,5.0,3-7 days
2017-11-02,0.014,0.2,0.0,0.053,14,2017,False,6.0,3-7 days
2017-11-03,0.0,0.0,0.0,0.0,14,2017,False,7.0,3-7 days
2017-11-04,2.736,4.8,1.2,1.251,14,2017,True,0.0,0-2 days
2017-11-05,1.629,3.8,0.6,0.846,14,2017,True,0.0,0-2 days
2017-11-06,0.007,0.1,0.0,0.027,14,2017,False,1.0,0-2 days
2017-11-07,0.057,0.2,0.0,0.085,14,2017,False,2.0,0-2 days
2017-11-08,5.464,9.1,3.2,1.919,14,2017,True,0.0,0-2 days
2017-11-09,0.043,0.3,0.0,0.094,14,2017,False,1.0,0-2 days
2017-11-10,0.057,0.6,0.0,0.16,14,2017,False,2.0,0-2 days
2017-11-11,9.736,16.4,7.2,2.587,14,2017,True,0.0,0-2 days
2017-11-12,3.543,5.4,1.8,1.075,14,2017,True,0.0,0-2 days
2017-11-13,0.007,0.1,0.0,0.027,14,2017,False,1.0,0-2 days
2017-11-14,0.086,0.2,0.0,0.086,14,2017,False,2.0,0-2 days
2017-11-15,0.657,1.0,0.2,0.274,14,2017,False,3.0,3-7 days
2017-11-16,0.021,0.3,0.0,0.08,14,2017,False,4.0,3-7 days
2017-11-17,0.093,0.4,0.0,0.121,14,2017,False,5.0,3-7 days
2017-11-18,0.057,0.2,0.0,0.094,14,2017,False,6.0,3-7 days
2017-11-19,2.843,3.8,2.3,0.438,14,2017,True,0.0,0-2 days
2017-11-20,1.121,2.2,0.5,0.389,14,2017,True,0.0,0-2 days
2017-11-21,0.643,2.0,0.1,0.508,14,2017,False,1.0,0-2 days
2017-11-22,0.029,0.3,0.0,0.083,14,2017,False,2.0,0-2 days
2017-11-23,4.871,8.6,2.0,2.001,14,2017,True,0.0,0-2 days
2017-11-24,0.007,0.1,0.0,0.027,14,2017,False,1.0,0-2 days
2017-11-25,0.021,0.2,0.0,0.058,14,2017,False,2.0,0-2 days
2017-11-26,0.057,0.4,0.0,0.109,14,2017,False,3.0,3-7 days
2017-11-27,4.05,7.6,2.4,1.388,14,2017,True,0.0,0-2 days
2017-11-28,0.593,1.8,0.0,0.512,14,2017,False,1.0,0-2 days
2017-11-29,0.021,0.2,0.0,0.058,14,2017,False,2.0,0-2 days
2017-11-30,0.014,0.2,0.0,0.053,14,2017,False,3.0,3-7 days
2017-12-01,0.157,1.2,0.0,0.318,14,2017,False,4.0,3-7 days
2017-12-02,0.031,0.3,0.0,0.085,13,2017,False,5.0,3-7 days
2017-12-03,0.454,0.8,0.0,0.263,13,2017,False,6.0,3-7 days
2017-12-04,0.462,1.8,0.0,0.474,13,2017,False,7.0,3-7 days
2017-12-05,0.0,0.0,0.0,0.0,13,2017,False,8.0,8-14 days
2017-12-06,0.0,0.0,0.0,0.0,13,2017,False,9.0,8-14 days
2017-12-07,0.215,1.0,0.0,0.321,13,2017,False,10.0,8-14 days
2017-12-08,2.838,4.8,2.0,0.946,13,2017,True,0.0,0-2 days
2017-12-09,0.015,0.2,0.0,0.055,13,2017,False,1.0,0-2 days
2017-12-10,12.315,14.2,9.8,1.258,13,2017,True,0.0,0-2 days
2017-12-11,10.785,13.4,8.2,1.578,13,2017,True,0.0,0-2 days
2017-12-12,6.054,7.3,5.0,0.683,13,2017,True,0.0,0-2 days
2017-12-13,3.346,6.4,2.2,1.224,13,2017,True,0.0,0-2 days
2017-12-14,5.162,7.2,4.1,0.944,13,2017,True,0.0,0-2 days
2017-12-15,1.262,1.9,0.8,0.333,13,2017,True,0.0,0-2 days
2017-12-16,0.092,0.2,0.0,0.086,13,2017,False,1.0,0-2 days
2017-12-17,0.808,1.6,0.1,0.531,13,2017,False,2.0,0-2 days
2017-12-18,2.669,3.5,1.8,0.528,13,2017,True,0.0,0-2 days
2017-12-19,0.077,0.2,0.0,0.101,13,2017,False,1.0,0-2 days
2017-12-20,0.269,0.6,0.1,0.132,13,2017,False,2.0,0-2 days
2017-12-21,0.192,0.6,0.0,0.18,13,2017,False,3.0,3-7 days
2017-12-22,0.169,0.4,0.0,0.118,13,2017,False,4.0,3-7 days
2017-12-23,0.338,0.8,0.0,0.284,13,2017,False,5.0,3-7 days
2017-12-24,0.069,0.7,0.0,0.197,13,2017,False,6.0,3-7 days
2017-12-25,0.2,0.8,0.0,0.216,13,2017,False,7.0,3-7 days
